timestamp,sensor_id,speed,temperature,precipitation,congestion_level,sin_hour,cos_hour,sin_day,cos_day,rolling_avg_15min
2026-09-01T00:00:00,717447,66.49014245902548,22.0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0
2026-09-01T00:00:00,717512,63.38520709647823,22.0,0.0,0.024842967746488753,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0
2026-09-01T00:00:00,717446,61.897539875821785,22.0,1.8,0.0477301557565879,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0
2026-09-01T00:00:00,717445,60.69758912914424,22.0,0.0,0.06619093647470398,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0
2026-09-01T00:00:00,717458,64.93763844651396,22.0,1.8,0.0009594085151698462,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0
2026-09-01T00:00:00,717459,61.30230418745052,22.0,0.0,0.05688762788537671,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0
2026-09-01T00:00:00,717460,56.391576842186936,22.0,0.0,0.13243727935097027,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0
2026-09-01T00:00:00,717461,58.22768013074968,22.0,0.0,0.10418953645000484,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0
2026-09-01T00:00:00,717462,56.125886814689885,22.0,0.0,0.1365248182355402,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0
2026-09-01T00:00:00,717463,48.4601592660184,22.0,0.0,0.25445908821510155,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0
2026-09-01T00:05:00,717447,61.96150663898228,22.08332730530057,0.0,0.046746051707964975,0.02181488503456112,0.9997620270799091,0.7818314824680298,0.6234898018587336,0.0
2026-09-01T00:05:00,717512,64.74274199777136,22.08332730530057,0.0,0.003957815418902166,0.02181488503456112,0.9997620270799091,0.7818314824680298,0.6234898018587336,0.024842967746488753
2026-09-01T00:05:00,717446,66.9969463067502,22.08332730530057,0.0,0.0,0.02181488503456112,0.9997620270799091,0.7818314824680298,0.6234898018587336,0.0477301557565879
2026-09-01T00:05:00,717445,60.72267109852594,22.08332730530057,0.0,0.06580506002267783,0.02181488503456112,0.9997620270799091,0.7818314824680298,0.6234898018587336,0.06619093647470398
2026-09-01T00:05:00,717458,58.56685182641,22.08332730530057,0.0,0.09897151036292307,0.02181488503456112,0.9997620270799091,0.7818314824680298,0.6234898018587336,0.0009594085151698462
2026-09-01T00:05:00,717459,59.33276776911515,22.08332730530057,0.0,0.08718818816745921,0.02181488503456112,0.9997620270799091,0.7818314824680298,0.6234898018587336,0.05688762788537671
2026-09-01T00:05:00,717460,55.99808393022913,22.08332730530057,0.0,0.13849101645801343,0.02181488503456112,0.9997620270799091,0.7818314824680298,0.6234898018587336,0.13243727935097027
2026-09-01T00:05:00,717461,55.72491875060572,22.08332730530057,0.0,0.14269355768298897,0.02181488503456112,0.9997620270799091,0.7818314824680298,0.6234898018587336,0.10418953645000484
2026-09-01T00:05:00,717462,55.35950832577175,22.08332730530057,1.8,0.1483152565265885,0.02181488503456112,0.9997620270799091,0.7818314824680298,0.6234898018587336,0.1365248182355402
2026-09-01T00:05:00,717463,51.026867213117846,22.08332730530057,0.0,0.21497127364434088,0.02181488503456112,0.9997620270799091,0.7818314824680298,0.6234898018587336,0.25445908821510155
2026-09-01T00:10:00,717447,67.46763473628431,22.16661844554408,0.0,0.0,0.043619387365336,0.9990482215818578,0.7818314824680298,0.6234898018587336,0.023373025853982488
2026-09-01T00:10:00,717512,60.13746905006168,22.16661844554408,0.0,0.07480816846058946,0.043619387365336,0.9990482215818578,0.7818314824680298,0.6234898018587336,0.01440039158269546
2026-09-01T00:10:00,717446,58.61544185327946,22.16661844554408,0.0,0.09822397148800832,0.043619387365336,0.9990482215818578,0.7818314824680298,0.6234898018587336,0.02386507787829395
2026-09-01T00:10:00,717445,61.99058370758211,22.16661844554408,0.0,0.04629871219104442,0.043619387365336,0.9990482215818578,0.7818314824680298,0.6234898018587336,0.0659979982486909
